"Num_Acc";"id_vehicule";"num_veh";"senc";"catv";"obs";"obsm";"choc";"manv";"motor";"occutc"
"202100001700";"198 749";"A01";"2";"10";"0";"1";"2";"17";"1";""
"202100001701";"198 747";"A01";"0";"7";"0";"2";"1";"9";"1";""
"202100001701";"198 748";"B01";"0";"7";"0";"2";"5";"9";"1";""
"202100001702";"198 746";"A01";"1";"7";"0";"1";"3";"16";"2";""
"202100001703";"198 743";"A01";"2";"7";"0";"2";"3";"17";"1";""
"202100001703";"198 744";"B01";"1";"7";"0";"2";"3";"1";"1";""
"202100001703";"198 745";"C01";"2";"7";"0";"2";"0";"23";"1";""
"202100001704";"198 742";"A01";"1";"7";"0";"1";"1";"1";"1";""
"202100001705";"198 740";"B01";"2";"2";"0";"0";"0";"1";"1";""
"202100001705";"198 741";"A01";"1";"7";"0";"0";"0";"15";"1";""
"202100001706";"198 738";"A01";"2";"7";"0";"2";"2";"15";"1";""
"202100001706";"198 739";"B01";"1";"1";"0";"2";"1";"1";"5";""
"202100001707";"198 737";"Z01";"2";"7";"0";"1";"8";"1";"0";""
"202100001708";"198 735";"A01";"2";"7";"0";"2";"4";"23";"1";""
"202100001708";"198 736";"B01";"2";"7";"0";"2";"1";"2";"1";""
"202100001709";"198 733";"A01";"1";"10";"0";"2";"1";"1";"6";""
"202100001709";"198 734";"B01";"0";"7";"12";"2";"7";"1";"0";""
"202100001710";"198 732";"A01";"3";"7";"0";"1";"1";"16";"1";""
"202100001711";"198 731";"A01";"1";"30";"0";"1";"1";"1";"1";""
"202100001712";"198 729";"B01";"1";"7";"0";"0";"4";"1";"1";""
"202100001712";"198 730";"A01";"1";"7";"0";"2";"1";"1";"1";""
"202100001713";"198 727";"A01";"1";"7";"0";"2";"1";"1";"1";""
"202100001713";"198 728";"B01";"1";"10";"0";"2";"1";"1";"1";""
"202100001714";"198 726";"A01";"1";"7";"0";"1";"1";"1";"1";""
"202100001715";"198 725";"A01";"3";"7";"0";"1";"2";"1";"1";""
"202100001716";"198 723";"A01";"1";"10";"0";"2";"1";"2";"1";""
"202100001716";"198 724";"B01";"1";"7";"0";"0";"4";"2";"1";""
"202100001717";"198 722";"A01";"1";"7";"1";"0";"3";"13";"1";""
"202100001718";"198 720";"A01";"2";"7";"0";"2";"1";"1";"1";""
"202100001718";"198 721";"B01";"2";"7";"0";"2";"4";"1";"1";""
"202100001719";"198 717";"A01";"1";"7";"0";"2";"1";"2";"1";""
"202100001719";"198 718";"B01";"1";"7";"0";"2";"4";"2";"1";""
"202100001719";"198 719";"C01";"1";"7";"0";"2";"1";"2";"1";""
"202100001720";"198 716";"A01";"1";"7";"0";"1";"3";"26";"1";""
"202100001721";"198 715";"A01";"2";"7";"0";"1";"1";"15";"1";""
"202100001722";"198 712";"C01";"2";"7";"0";"2";"4";"2";"1";""
"202100001722";"198 713";"B01";"2";"7";"0";"2";"5";"2";"1";""
"202100001722";"198 714";"A01";"2";"7";"0";"2";"1";"2";"1";""
"202100001723";"198 709";"B01";"3";"7";"0";"2";"7";"21";"1";""
"202100001723";"198 710";"X01";"3";"7";"0";"2";"2";"5";" -1";""
"202100001723";"198 711";"A01";"3";"7";"0";"2";"1";"1";"1";""
"202100001724";"198 705";"B01";"3";"30";"0";"2";"4";"23";"1";""
"202100001724";"198 706";"A01";"2";"7";"0";"2";"1";"1";"1";""
"202100001725";"198 704";"A01";"1";"7";"0";"1";"1";"16";"1";""
"202100001726";"198 703";"A01";"1";"3";"0";"1";"1";"9";"1";""
"202100001727";"198 700";"A01";"1";"7";"6";"0";"1";"13";"1";""
"202100001728";"198 698";"A01";"0";"7";"0";"2";"6";"15";"1";""
"202100001728";"198 699";"B01";"0";"33";"0";"2";"1";"1";"1";""
"202100001729";"198 696";"Z01";"0";"32";"0";"2";"1";"2";"0";""
"202100001729";"198 697";"B01";"0";"7";"0";"0";"4";"23";"6";""
"202100001730";"198 694";"B01";"0";"7";"0";"2";"3";"11";"6";""
"202100001730";"198 695";"A01";"0";"7";"0";"2";"2";"26";"6";""
"202100001731";"198 692";"A01";"2";"7";"0";"2";"3";"9";"1";""
"202100001731";"198 693";"B01";"2";"50";"0";"2";"1";"1";"3";""
"202100001732";"198 691";"A01";"1";"7";"0";"1";"1";"1";"1";""
"202100001733";"198 690";"A01";"3";"50";"15";"0";"1";"26";"3";""
"202100001734";"198 688";"B01";"2";"7";"0";"2";"7";"19";"1";""
"202100001734";"198 689";"A01";"1";"7";"0";"2";"1";"1";"1";""
"202100001735";"198 687";"A01";"1";"7";"0";"1";"2";"15";"1";""
"202100001736";"198 685";"B01";"2";"1";"0";"2";"1";"1";"6";""
"202100001736";"198 686";"Z01";"1";"7";"0";"2";"2";"15";"0";""
"202100001737";"198 683";"B01";"2";"10";"0";"2";"4";"1";"1";""
"202100001737";"198 684";"A01";"2";"32";"0";"2";"1";"13";"1";""
"202100001738";"198 681";"B01";"1";"7";"0";"2";"5";"23";"1";""
"202100001738";"198 682";"A01";"1";"43";"0";"2";"3";"3";"1";""
"202100001739";"198 679";"B01";"2";"7";"0";"2";"6";"9";"1";""
"202100001739";"198 680";"A01";"2";"13";"0";"2";"2";"1";"1";""
"202100001740";"198 677";"A01";"1";"32";"0";"2";"1";"1";"1";""
"202100001740";"198 678";"Z01";"2";"7";"0";"2";"1";"5";"0";""
"202100001741";"198 676";"A01";"1";"7";"0";"1";"1";"15";"1";""
"202100001742";"198 674";"B01";"3";"30";"0";"2";"3";"1";"1";""
"202100001742";"198 675";"A01";"3";"10";"0";"2";"2";"1";"1";""
"202100001743";"198 672";"B01";"1";"7";"0";"2";"1";"1";"2";""
"202100001743";"198 673";"A01";"2";"10";"0";"2";"7";"1";"1";""
"202100001744";"198 670";"A01";"2";"7";"0";"2";"5";"15";"1";""
"202100001744";"198 671";"B01";"2";"33";"0";"2";"1";"1";"3";""
"202100001745";"198 668";"B01";"3";"33";"0";"2";"7";"17";"1";""
"202100001745";"198 669";"A01";"3";"7";"0";"2";"8";"15";"1";""
"202100001746";"198 666";"B01";"2";"1";"0";"2";"2";"1";"5";""
"202100001746";"198 667";"A01";"1";"7";"0";"2";"2";"15";"1";""
"202100001747";"198 664";"A01";"2";"7";"0";"2";"2";"16";"1";""
"202100001747";"198 665";"B01";"2";"50";"0";"2";"1";"19";"3";""
"202100001748";"198 662";"B01";"2";"7";"0";"2";"5";"24";"1";""
"202100001748";"198 663";"A01";"2";"32";"0";"1";"2";"18";"1";""
"202100001749";"198 661";"A01";"1";"1";"0";"1";"1";"1";"5";""
"202100001750";"198 660";"Z01";"2";"7";"1";"1";"2";"1";"1";""
"202100001751";"198 658";"A01";"1";"10";"0";"2";"2";"15";"1";""
"202100001751";"198 659";"B01";"1";"31";"0";"2";"1";"1";"1";""
"202100001752";"198 657";"A01";"3";"34";"15";"0";"1";"14";"1";""
"202100001753";"198 655";"A01";"2";"30";"0";"2";"1";"3";"3";""
"202100001753";"198 656";"B01";"2";"7";"0";"2";"7";"16";"1";""
"202100001754";"198 654";"A01";"1";"10";"0";"1";"1";"15";"1";""
"202100001755";"198 652";"A01";"1";"10";"0";"2";"6";"11";"1";""
"202100001755";"198 653";"B01";"1";"7";"0";"2";"2";"2";"1";""
"202100001756";"198 650";"A01";"1";"7";"0";"0";"0";"0";"1";""
"202100001756";"198 651";"B01";"2";"2";"0";"0";"0";"0";"1";""
"202100001757";"198 648";"A01";"2";"7";"0";"2";"0";"0";"0";""
"202100001757";"198 649";"B01";"1";"1";"0";"2";"0";"0";"0";""
"202100001758";"198 647";"A01";" -1";"7";"0";"1";"1";"1";"1";""
"202100001759";"198 646";"Z01";"1";"0";"0";"0";"0";"26";"0";""
"202100001760";"198 644";"B01";"2";"33";"0";"2";"2";"2";"1";""
"202100001760";"198 645";"Z01";"1";"14";"0";"2";"0";"0";"0";""
"202100001761";"198 642";"A01";"1";"30";"0";"2";"0";"0";"1";""
"202100001761";"198 643";"B01";"1";"7";"0";"2";"1";"1";"2";""
"202100001762";"198 640";"B01";"1";"32";"0";"2";"5";"17";"1";""
"202100001762";"198 641";"A01";"3";"7";"0";"2";"3";"26";"1";""
"202100001763";"198 639";"A01";"1";"7";"0";"1";"4";"26";"2";""
"202100001764";"198 638";"A01";"2";"7";"0";"1";"2";"1";"1";""
"202100001765";"198 636";"B01";"2";"31";"0";"2";"1";"1";"3";""
"202100001765";"198 637";"A01";"1";"7";"0";"2";"3";"15";"1";""
"202100001766";"198 633";"A01";"3";"7";"0";"2";"1";"5";"1";""
"202100001766";"198 634";"B01";"3";"7";"0";"2";"1";"23";"1";""
"202100001766";"198 635";"C01";"3";"31";"0";"2";"1";"1";"1";""
"202100001767";"198 632";"A01";"1";"7";"13";"0";"1";"21";"1";""
"202100001768";"198 630";"B01";"3";"32";"0";"2";"1";"17";"1";""
"202100001768";"198 631";"A01";"3";"7";"0";"2";"3";"26";"1";""
"202100001769";"198 628";"B01";"1";"7";"0";"0";"6";"15";"1";""
"202100001769";"198 629";"A01";"1";"7";"0";"2";"1";"17";"1";""
"202100001770";"198 626";"A01";"2";"7";"0";"2";"1";"1";"1";""
"202100001770";"198 627";"B01";"1";"7";"0";"2";"7";"15";"1";""
"202100001771";"198 625";"A01";"1";"7";"6";"0";"3";"0";"1";""
"202100001772";"198 624";"A01";"1";"7";"0";"1";"1";"16";"1";""
"202100001773";"198 623";"A01";"1";"7";"2";"0";"1";"26";"1";""
"202100001774";"198 622";"A01";"1";"7";"6";"0";"6";"1";"1";""
"202100001775";"198 620";"B01";"2";"7";"0";"2";"1";"1";"1";""
"202100001775";"198 621";"A01";"1";"7";"0";"2";"1";"1";"1";""
"202100001776";"198 617";"C01";"2";"7";"0";"2";"1";"2";"1";""
"202100001776";"198 618";"B01";"2";"7";"0";"2";"5";"2";"1";""
"202100001776";"198 619";"A01";"2";"7";"0";"2";"3";"2";"1";""
"202100001777";"198 615";"A01";"1";"1";"0";"2";"8";"10";"5";""
"202100001777";"198 616";"B01";"1";"7";"0";"2";"7";"17";"1";""
"202100001778";"198 611";"A01";"2";"7";"3";"2";"3";"17";"1";""
"202100001778";"198 612";"B01";"1";"10";"0";"2";"1";"1";"1";""
"202100001778";"198 613";"C01";"1";"10";"13";"2";"2";"2";"1";""
"202100001778";"198 614";"D01";"2";"15";"0";"2";"1";"2";"1";""
"202100001779";"198 610";"A01";"3";"7";"0";"1";"2";"2";"1";""
"202100001780";"198 609";"A01";"1";"7";"13";"0";"2";"1";"1";""
"202100001781";"198 607";"B01";"2";"10";"0";"2";"7";"19";"1";""
"202100001781";"198 608";"A01";"2";"7";"0";"2";"1";"1";"1";""
"202100001782";"198 605";"B01";"1";"2";"0";"2";"8";"1";"1";""
"202100001782";"198 606";"A01";"1";"7";"0";"2";"3";"9";"1";""
"202100001783";"198 604";"A01";"2";"7";"2";"0";"1";"0";"1";""
"202100001784";"198 602";"B01";"3";"10";"0";"2";"7";"1";"0";""
"202100001784";"198 603";"A01";"3";"1";"0";"2";"8";"1";"5";""
"202100001785";"198 601";"A01";"1";"7";"0";"1";"1";"1";"1";""
"202100001786";"198 600";"A01";"3";"20";"0";"1";"4";"4";"4";""
"202100001787";"198 599";"A01";"1";"7";"13";"0";"9";"1";"1";""
"202100001788";"198 597";"A01";"3";"7";"0";"2";"1";"1";"1";""
"202100001788";"198 598";"B01";"0";"2";"0";"2";"7";"1";"1";""
"202100001789";"198 595";"A01";"1";"7";"0";"2";"2";"1";"1";""
"202100001789";"198 596";"B01";"2";"10";"0";"2";"3";"1";"1";""
"202100001790";"198 594";"A01";"2";"7";"13";"0";"1";"14";"1";""
"202100001791";"198 593";"A01";"1";"7";"0";"1";"2";"1";"1";""
"202100001792";"198 592";"A01";"2";"17";"0";"1";"2";"1";"1";""
"202100001793";"198 591";"A01";"3";"7";"13";"0";"2";"0";"1";""
"202100001794";"198 590";"A01";"1";"7";"0";"1";"2";"1";"1";""
"202100001795";"198 589";"A01";"1";"3";"0";"0";"0";"1";"3";""
"202100001796";"198 588";"A01";"1";"7";"3";"0";"0";"0";"1";""
"202100001797";"198 586";"B01";"1";"17";"0";"0";"4";"2";"1";""
"202100001797";"198 587";"A01";"1";"10";"0";"2";"1";"2";"1";""
"202100001798";"198 585";"A01";"2";"33";"0";"0";"7";"9";"1";""
"202100001799";"198 584";"A01";"2";"7";"2";"0";"2";"1";"1";""
"202100001800";"198 581";"A01";"1";"7";"4";"0";"4";"2";"1";""
"202100001800";"198 582";"C01";"1";"7";"0";"2";"1";"2";"1";""
"202100001800";"198 583";"B01";"1";"7";"0";"2";"1";"2";"1";""
"202100001801";"198 579";"B01";"3";"7";"0";"2";"8";"1";"1";""
"202100001801";"198 580";"A01";"2";"15";"0";"2";"3";"1";"1";""
"202100001802";"198 578";"A01";"3";"7";"2";"0";"7";"0";"1";""
"202100001803";"198 576";"B01";"2";"10";"0";"0";"1";"17";"1";""
"202100001803";"198 577";"A01";"1";"7";"0";"0";"1";"1";"1";""
"202100001804";"198 575";"A01";"1";"7";"2";"0";"3";"1";"1";""
"202100001805";"198 573";"A01";"3";"7";"0";"2";"3";"0";"1";""
"202100001805";"198 574";"B01";"3";"7";"0";"2";"3";"0";"1";""
"202100001806";"198 572";"A01";"0";"7";"0";"1";"4";"26";"1";""
"202100001807";"198 570";"B01";"2";"7";"0";"2";"1";"1";"2";""
"202100001807";"198 571";"A01";"2";"7";"0";"2";"8";"15";"1";""
"202100001808";"198 568";"A01";"1";"7";"0";"0";"2";"1";"1";""
"202100001808";"198 569";"B01";"3";"7";"0";"2";"1";"19";"1";""
"202100001809";"198 563";"E01";"1";"7";"0";"2";"1";"2";"1";""
"202100001809";"198 564";"D01";"1";"7";"0";"0";"5";"2";"1";""
"202100001809";"198 565";"C01";"1";"7";"0";"0";"7";"23";"1";""
"202100001809";"198 566";"B01";"1";"10";"0";"2";"1";"1";"1";""
"202100001809";"198 567";"A01";"1";"7";"0";"2";"1";"2";"1";""
"202100001810";"198 561";"A01";"2";"7";"0";"2";"3";"19";"1";""
"202100001810";"198 562";"B01";"2";"10";"0";"2";"2";"1";"1";""
"202100001811";"198 560";"A01";"1";"7";"3";"0";"1";"1";"1";""
"202100001812";"198 558";"B01";"1";"7";"0";"2";"3";"1";"1";""
"202100001812";"198 559";"A01";"2";"7";"0";"2";"3";"13";"1";""
"202100001813";"198 557";"A01";"1";"7";"17";"0";"1";"1";"1";""
"202100001814";"198 555";"A01";"3";"7";"0";"2";"3";"1";"1";""
"202100001814";"198 556";"B01";"3";"7";"0";"2";"3";"1";"1";""
"202100001815";"198 553";"A01";"1";"7";"0";"2";"2";"13";"1";""
"202100001815";"198 554";"B01";"2";"2";"0";"2";"1";"1";"1";""
"202100001816";"198 552";"A01";"2";"7";"13";"0";"1";"0";"1";""
"202100001817";"198 550";"A01";"2";"7";"0";"9";"9";"17";"1";""
"202100001817";"198 551";"B01";"2";"1";"0";"2";"4";"1";"5";""
"202100001818";"198 549";"A01";"1";"7";"9";"9";"1";"2";"1";""
"202100001819";"198 548";"A01";"1";"7";"3";"0";"1";"14";"1";""
"202100001820";"198 546";"A01";" -1";"14";"0";"2";"0";"0";"1";""
"202100001820";"198 547";"B01";" -1";"7";"0";"2";"4";"2";"1";""
"202100001821";"198 543";"C01";"1";"7";"0";"2";"1";"2";"1";""
"202100001821";"198 544";"B01";"1";"7";"0";"2";"4";"2";"1";""
"202100001821";"198 545";"A01";"1";"7";"0";"2";"2";"2";"1";""
"202100001822";"198 542";"A01";"1";"33";"6";"0";"8";"1";"1";""
"202100001823";"198 540";"B01";"1";"7";"0";"2";"3";"2";"1";""
"202100001823";"198 541";"A01";"1";"7";"0";"2";"2";"2";"1";""
"202100001824";"198 537";"A01";"1";"10";"0";"2";"8";"11";"1";""
"202100001824";"198 538";"C01";"1";"7";"0";"2";"4";"2";"1";""
"202100001824";"198 539";"B01";"1";"43";"0";"2";"2";"2";"1";""
"202100001825";"198 535";"B01";"2";"7";"0";"2";"2";"0";"1";""
"202100001825";"198 536";"A01";"2";"7";"3";"2";"6";"1";"3";""
"202100001826";"198 533";"A01";"2";"7";"0";"2";"7";"17";"1";""
"202100001826";"198 534";"B01";"2";"7";"0";"2";"3";"1";"1";""
"202100001827";"198 531";"A01";"2";"7";"0";"2";"1";"1";"1";""
"202100001827";"198 532";"B01";"2";"7";"0";"2";"4";"1";"1";""
"202100001828";"198 529";"A01";"2";"7";"0";"2";"1";"2";"1";""
"202100001828";"198 530";"B01";"2";"7";"0";"2";"4";"2";"1";""
"202100001829";"198 527";"B01";"1";"7";"0";"2";"0";"0";"1";""
"202100001829";"198 528";"A01";"1";"7";"0";"0";"2";"17";"1";""
"202100001830";"198 525";"A01";"1";"30";"0";"2";"1";"26";"1";""
"202100001830";"198 526";"B01";"2";"30";"0";"2";"1";"21";"1";""
"202100001831";"198 524";"A01";"3";"0";"0";"1";"0";"26";"1";""
"202100001832";"198 522";"A01";"2";"7";"0";"2";"5";"15";"1";""
"202100001832";"198 523";"B01";"1";"2";"0";"2";"1";"1";"1";""
"202100001833";"198 521";"A01";"3";"30";"15";"0";"8";"13";"1";""
"202100001834";"198 519";"A01";"1";"30";"0";"2";"1";"1";"1";""
"202100001834";"198 520";"B01";"1";"7";"0";"2";"4";"2";"1";""
"202100001835";"198 517";"A01";"1";"50";"0";"2";"1";"1";"3";""
"202100001835";"198 518";"B01";"1";"7";"0";"2";"2";"1";"1";""
"202100001836";"198 515";"A01";"1";"7";"0";"2";"8";"11";"1";""
"202100001836";"198 516";"B01";"1";"33";"0";"2";"7";"1";"1";""
"202100001837";"198 513";"A01";"1";"7";"0";"2";"1";"21";"1";""
"202100001837";"198 514";"B01";"1";"7";"0";"2";"4";"1";"1";""
"202100001838";"198 511";"B01";"1";"7";"0";"2";"7";"15";"1";""
"202100001838";"198 512";"A01";"2";"33";"0";"2";"1";"1";"1";""
"202100001839";"198 510";"A01";"2";"13";"0";"1";"3";"15";"1";""
"202100001840";"198 509";"A01";"1";"7";"0";"1";"3";"1";"1";""
"202100001841";"198 508";"A01";"1";"30";"0";"1";"1";"17";"1";""
"202100001842";"198 507";"A01";"1";"7";"15";"0";"1";"0";"1";""
"202100001843";"198 505";"A01";"3";"7";"0";"2";"1";"26";"1";""
"202100001843";"198 506";"B01";"2";"7";"0";"2";"1";"26";"1";""
"202100001844";"198 503";"B01";"2";"7";"0";"2";"6";"24";"1";""
"202100001844";"198 504";"A01";"1";"7";"1";"0";"1";"13";"1";""
"202100001845";"198 501";"A01";"3";"7";"0";"2";"2";"19";"1";""
"202100001845";"198 502";"B01";"3";"1";"0";"2";"1";"1";"5";""
"202100001846";"198 499";"B01";"3";"1";"0";"2";"7";"19";"0";""
"202100001846";"198 500";"A01";"1";"7";"0";"9";"1";"26";"1";""
"202100001847";"198 497";"A01";"0";"7";"0";"2";"1";"1";"1";""
"202100001847";"198 498";"B01";"0";"7";"0";"2";"2";"1";"1";""
"202100001848";"198 495";"A01";"3";"7";"15";"0";"8";"26";"0";""
"202100001848";"198 496";"B01";"1";"10";"0";"0";"1";"1";"0";""
"202100001849";"198 493";"A01";"2";"7";"0";"2";"1";"2";"1";""
"202100001849";"198 494";"B01";"2";"7";"0";"2";"4";"1";"1";""
"202100001850";"198 491";"B01";"2";"7";"0";"2";"4";"2";"1";""
"202100001850";"198 492";"Z01";"1";"7";"0";"2";"1";"2";"0";""
"202100001851";"198 488";"B01";"3";"15";"0";"2";"4";"11";"1";""
"202100001851";"198 489";"A01";"3";"7";"0";"2";"1";"12";"1";""
"202100001852";"198 487";"A01";"1";"7";"0";"0";"1";"9";"1";""
"202100001853";"198 485";"A01";"0";"7";"0";"2";"2";"9";"1";""
"202100001853";"198 486";"B01";"0";"3";"0";"2";"3";"1";"1";""
"202100001854";"198 483";"B01";"1";"7";"0";"2";"8";"15";"1";""
"202100001854";"198 484";"A01";"1";"33";"0";"2";"1";"17";"1";""
"202100001855";"198 481";"A01";"1";"7";"0";"2";"1";"2";"1";""
"202100001855";"198 482";"B01";"1";"7";"0";"2";"4";"2";"1";""
"202100001856";"198 479";"B01";"1";"80";"1";"2";"6";"1";"3";""
"202100001856";"198 480";"A01";"1";"7";"0";"2";"1";"1";"1";""
"202100001857";"198 476";"C01";"2";"7";"0";"2";"0";"0";"1";""
"202100001857";"198 477";"B01";"2";"7";"0";"2";"0";"0";"1";""
"202100001857";"198 478";"A01";"1";"7";"0";"2";"3";"13";"2";""
"202100001858";"198 474";"A01";"1";"7";"0";"2";"3";"5";"1";""
"202100001858";"198 475";"B01";"2";"7";"0";"2";"3";"1";"1";""
"202100001859";"198 472";"A01";"1";"7";"0";"2";"1";"2";"1";""
"202100001859";"198 473";"B01";"1";"7";"0";"2";"4";"2";"1";""
"202100001860";"198 470";"A01";"1";"7";"0";"2";"3";"13";"1";""
"202100001860";"198 471";"B01";"1";"17";"0";"2";"3";"1";"1";""
"202100001861";"198 469";"A01";"1";"40";"0";"1";"2";"26";"3";""
"202100001862";"198 468";"A01";"3";"7";"0";"1";"1";"15";"1";""
"202100001863";"198 466";"B01";"1";"20";"0";"2";"1";"5";"0";""
"202100001863";"198 467";"A01";"2";"20";"0";"0";"1";"1";"1";""
"202100001864";"198 465";"A01";"1";"33";"16";"0";"0";"1";"1";""
"202100001865";"198 463";"A01";"1";"3";"0";"2";"1";"2";"1";""
"202100001865";"198 464";"B01";"1";"7";"0";"2";"4";"1";"1";""
"202100001866";"198 462";"A01";"1";"7";"0";"1";"1";"1";"1";""
"202100001867";"198 459";"A01";"2";"7";"0";"2";"9";"1";"1";""
"202100001867";"198 460";"B01";"1";"10";"0";"2";"8";"1";"1";""
"202100001867";"198 461";"C01";"1";"7";"0";"2";"2";"1";"1";""
"202100001868";"198 457";"A01";"1";"7";"0";"9";"1";"1";"1";""
"202100001868";"198 458";"B01";"1";"1";"0";"2";"8";"15";"5";""
"202100001869";"198 452";"E01";"1";"7";"0";"2";"1";"1";"1";""
"202100001869";"198 453";"D01";"1";"7";"0";"2";"8";"1";"1";""
"202100001869";"198 454";"C01";"1";"15";"0";"2";"6";"1";"1";""
"202100001869";"198 455";"B01";"1";"7";"0";"2";"2";"1";"1";""
"202100001869";"198 456";"A01";"1";"7";"0";"2";"9";"17";"1";""
"202100001870";"198 450";"B01";"1";"7";"0";"2";"1";"26";"3";""
"202100001870";"198 451";"A01";"1";"30";"0";"2";"1";"26";"3";""
"202100001871";"198 448";"B01";"1";"30";"0";"2";"1";"26";"1";""
"202100001871";"198 449";"A01";"1";"7";"0";"2";"8";"26";"1";""
"202100001872";"198 447";"A01";"1";"7";"0";"1";"3";"26";"1";""
"202100001873";"198 446";"A01";"3";"34";"4";"0";"8";"1";"1";""
"202100001874";"198 445";"A01";"2";"7";"6";"0";"4";"14";"1";""
"202100001875";"198 444";"A01";"1";"7";"4";"0";"9";"1";"1";""
"202100001876";"198 439";"A01";"2";"10";"0";"2";"1";"2";"1";""
"202100001876";"198 440";"B01";"2";"7";"0";"2";"4";"2";"1";""
"202100001876";"198 441";"C01";"2";"7";"0";"2";"4";"2";"1";""
"202100001876";"198 442";"D01";"2";"7";"0";"2";"4";"2";"1";""
"202100001876";"198 443";"E01";"2";"7";"0";"0";"4";"2";"1";""
"202100001877";"198 437";"B01";"1";"7";"0";"2";"4";"2";"1";""
"202100001877";"198 438";"A01";"1";"14";"0";"2";"1";"2";"1";""
"202100001878";"198 435";"A01";"2";"7";"0";"2";"4";"23";"1";""
"202100001878";"198 436";"B01";"2";"7";"0";"2";"1";"2";"1";""
"202100001879";"198 433";"A01";"1";"7";"0";"2";"1";"1";"1";""
"202100001879";"198 434";"B01";"1";"7";"0";"2";"4";"1";"1";""
"202100001880";"198 432";"A01";"1";"30";"0";"0";"0";"1";"1";""
"202100001881";"198 431";"A01";"2";"7";"8";"0";"1";"15";"1";""
"202100001882";"198 430";"A01";"1";"7";"0";"1";"3";"26";"1";""
"202100001883";"198 429";"A01";"3";"7";"0";"1";"2";"1";"1";""
"202100001884";"198 427";"B01";"3";"7";"0";"2";"1";"5";"1";""
"202100001884";"198 428";"A01";"3";"7";"0";"2";"1";"1";"1";""
"202100001885";"198 426";"A01";"0";"7";"0";"1";"1";"19";"1";""
"202100001886";"198 425";"A01";"0";"7";"3";"0";"1";"1";"1";""
"202100001887";"198 423";"B01";"3";"1";"0";"2";"1";"1";"5";""
"202100001887";"198 424";"A01";"3";"7";"0";"2";"8";"1";"1";""
"202100001888";"198 421";"A01";"2";"7";"0";"2";"2";"26";"1";""
"202100001888";"198 422";"B01";"1";"7";"0";"2";"1";"0";"1";""
"202100001889";"198 419";"B01";"1";"7";"0";"9";"7";"1";"1";""
"202100001889";"198 420";"A01";"1";"1";"0";"2";"1";"1";"5";""
"202100001890";"198 417";"B01";"1";"7";"0";"2";"3";"15";"1";""
"202100001890";"198 418";"A01";"1";"7";"6";"2";"2";"21";"1";""
"202100001891";"198 415";"B01";"1";"7";"0";"2";"6";"1";"1";""
"202100001891";"198 416";"A01";"1";"7";"0";"2";"2";"26";"1";""
"202100001892";"198 414";"A01";"3";"7";"0";"1";"1";"1";"3";""
"202100001893";"198 413";"A01";"2";"30";"2";"0";"3";"26";"1";""
"202100001894";"198 411";"A01";"1";"7";"15";"1";"2";"15";"0";""
"202100001894";"198 412";"B01";"1";"7";"15";"1";"5";"23";"1";""
"202100001895";"198 409";"A01";"0";"7";"0";"2";"3";"2";"1";""
"202100001895";"198 410";"B01";"0";"1";"0";"0";"0";"0";"0";""
"202100001896";"198 407";"B01";"1";"33";"0";"2";"2";"1";"1";""
"202100001896";"198 408";"A01";"1";"7";"0";"2";"3";"12";"1";""
"202100001897";"198 406";"A01";"3";"7";"0";"1";"1";"1";"1";""
"202100001898";"198 404";"B01";"2";"14";"0";"2";"3";"1";"1";""
"202100001898";"198 405";"A01";"1";"7";"0";"2";"1";"13";"1";""
